"","symbol","date","returns"
"501","NFLX",2017-12-27,-0.00809538794459386
"502","NFLX",2017-12-28,0.0347401300810746
"503","NFLX",2017-12-29,-0.00389185809120951
"504","NFLX",2018-01-02,0.0474578019785132
"505","NFLX",2018-01-03,0.0197940809739963
"506","NFLX",2018-01-04,0.00282858810784803
"507","NFLX",2018-01-05,0.0212031313231742
"508","NFLX",2018-01-08,0.00980998119410503
"509","NFLX",2018-01-09,-0.0129215041793703
"510","NFLX",2018-01-10,0.0153361331549962
"511","NFLX",2018-01-11,0.0222096786710018
"512","NFLX",2018-01-12,0.0183667414296
"513","NFLX",2018-01-16,0.00135606836967983
"514","NFLX",2018-01-17,-0.0181916626108954
"515","NFLX",2018-01-18,0.0130115034482758
"516","NFLX",2018-01-19,0.000590046742703576
"517","NFLX",2018-01-22,0.0322960844322209
"518","NFLX",2018-01-23,0.0997890447333769
"519","NFLX",2018-01-24,0.0439889540449985
"520","NFLX",2018-01-25,0.0321470508448705
"521","NFLX",2018-01-26,0.0181683121319254
"522","NFLX",2018-01-29,0.0363801521548399
"523","NFLX",2018-01-30,-0.0203450861990244
"524","NFLX",2018-01-31,-0.0304878061902929
"525","NFLX",2018-02-01,-0.0193488021908459
"526","NFLX",2018-02-02,0.00890325550864768
"527","NFLX",2018-02-05,-0.0492465256131537
"528","NFLX",2018-02-06,0.0450719980545897
"529","NFLX",2018-02-07,-0.00436550878983333
"530","NFLX",2018-02-08,-0.0546567588044811
"531","NFLX",2018-02-09,-0.00251901233460994
"532","NFLX",2018-02-12,0.0339921071311498
"533","NFLX",2018-02-13,0.00124046127200805
"534","NFLX",2018-02-14,0.0299299621683879
"535","NFLX",2018-02-15,0.05364657518797
"536","NFLX",2018-02-16,-0.00624397926529341
"537","NFLX",2018-02-20,0.000107708606867707
"538","NFLX",2018-02-21,0.0089392249408391
"539","NFLX",2018-02-22,-0.0103187941472063
"540","NFLX",2018-02-23,0.0280073976410766
"541","NFLX",2018-02-26,0.0287833078077961
"542","NFLX",2018-02-27,-0.0120683265968409
"543","NFLX",2018-02-28,0.00264966807661482
"544","NFLX",2018-03-01,-0.00339759071663126
"545","NFLX",2018-03-02,0.036709158198845
"546","NFLX",2018-03-05,0.0463378593458041
"547","NFLX",2018-03-06,0.0324444476190477
"548","NFLX",2018-03-07,-0.0124838478184496
"549","NFLX",2018-03-08,-0.0129530575046325
"550","NFLX",2018-03-09,0.0455520567823344
"551","NFLX",2018-03-12,-0.0305938146838414
"552","NFLX",2018-03-13,-0.0168689175301183
"553","NFLX",2018-03-14,0.0179498002730498
"554","NFLX",2018-03-15,-0.00143054584719815
"555","NFLX",2018-03-16,-0.00822194410566424
"556","NFLX",2018-03-19,-0.0156068482107642
"557","NFLX",2018-03-20,0.0128237490715157
"558","NFLX",2018-03-21,-0.00321256377952761
"559","NFLX",2018-03-22,-0.0309024224597868
"560","NFLX",2018-03-23,-0.0187805991999767
"561","NFLX",2018-03-26,0.0644979194224902
"562","NFLX",2018-03-27,-0.0613703874879903
"563","NFLX",2018-03-28,-0.0496192520561425
"564","NFLX",2018-03-29,0.0335235237035334
"565","NFLX",2018-04-02,-0.0509903392383882
"566","NFLX",2018-04-03,0.0120589528398067
"567","NFLX",2018-04-04,0.0185778854249217
